date,outlet_id,product_id,units_sold,units_returned,revenue,closing_stock
2025-08-22,outlet-1,prod-29,11,0,43.89,28
2025-08-22,outlet-1,prod-30,7,0,17.43,33
2025-08-22,outlet-1,prod-31,30,1,38.7,1
2025-08-22,outlet-1,prod-32,6,0,14.940000000000001,24
2025-08-22,outlet-1,prod-33,13,0,45.370000000000005,53
2025-08-22,outlet-1,prod-34,7,0,10.43,20
2025-08-22,outlet-1,prod-35,3,0,20.97,12
2025-08-22,outlet-1,prod-36,7,0,55.93,0
2025-08-22,outlet-1,prod-37,18,0,17.82,5
2025-08-22,outlet-1,prod-38,5,0,64.95,15
2025-08-22,outlet-1,prod-39,5,0,27.450000000000003,6
2025-08-22,outlet-1,prod-40,7,0,20.93,9
2025-08-22,outlet-2,prod-1,27,1,40.23,74
2025-08-22,outlet-2,prod-2,44,1,56.760000000000005,42
2025-08-22,outlet-2,prod-3,20,0,69.80000000000001,181
2025-08-22,outlet-2,prod-4,32,1,63.68,85
2025-08-22,outlet-2,prod-5,0,0,0.0,0
2025-08-22,outlet-2,prod-6,9,0,62.910000000000004,33
2025-08-22,outlet-2,prod-7,11,1,87.89,50
2025-08-22,outlet-2,prod-8,65,2,64.35,124
2025-08-22,outlet-2,prod-9,11,0,27.39,0
2025-08-22,outlet-2,prod-10,7,0,27.93,28
2025-08-22,outlet-2,prod-11,12,0,21.48,35
2025-08-22,outlet-2,prod-12,14,1,41.86,14
2025-08-22,outlet-2,prod-13,12,0,20.28,11
2025-08-22,outlet-2,prod-14,9,0,20.61,9
2025-08-22,outlet-2,prod-15,12,1,35.88,35
2025-08-22,outlet-2,prod-16,12,0,15.48,11
2025-08-22,outlet-2,prod-17,26,2,90.74000000000001,30
2025-08-22,outlet-2,prod-18,27,2,40.23,37
2025-08-22,outlet-2,prod-19,14,0,41.86,31
2025-08-22,outlet-2,prod-20,21,0,41.79,106
2025-08-22,outlet-2,prod-21,14,1,32.06,45
2025-08-22,outlet-2,prod-22,5,0,17.450000000000003,9
2025-08-22,outlet-2,prod-23,6,0,14.940000000000001,3
2025-08-22,outlet-2,prod-24,1,0,3.99,34
2025-08-22,outlet-2,prod-25,41,1,73.39,20
2025-08-22,outlet-2,prod-26,4,0,17.96,6
2025-08-22,outlet-2,prod-27,19,0,24.51,48
2025-08-22,outlet-2,prod-28,6,0,29.94,22
2025-08-22,outlet-2,prod-29,8,0,31.92,16
2025-08-22,outlet-2,prod-30,5,0,12.450000000000001,16
2025-08-22,outlet-2,prod-31,0,0,0.0,0
2025-08-22,outlet-2,prod-32,16,0,39.84,40
2025-08-22,outlet-2,prod-33,7,0,24.43,0
2025-08-22,outlet-2,prod-34,9,0,13.41,2
2025-08-22,outlet-2,prod-35,4,0,27.96,16
2025-08-22,outlet-2,prod-36,9,0,71.91,0
2025-08-22,outlet-2,prod-37,18,1,17.82,95
2025-08-22,outlet-2,prod-38,4,0,51.96,5
2025-08-22,outlet-2,prod-39,2,0,10.98,0
2025-08-22,outlet-2,prod-40,6,0,17.94,11
2025-08-22,outlet-3,prod-1,0,0,0.0,0
2025-08-22,outlet-3,prod-2,19,1,24.51,66
2025-08-22,outlet-3,prod-3,8,0,27.92,24
2025-08-22,outlet-3,prod-4,76,2,151.24,42
2025-08-22,outlet-3,prod-5,3,0,9.870000000000001,0
2025-08-22,outlet-3,prod-6,4,0,27.96,15
2025-08-22,outlet-3,prod-7,12,0,95.88,31
2025-08-22,outlet-3,prod-8,48,1,47.519999999999996,1
2025-08-22,outlet-3,prod-9,38,1,94.62,60
2025-08-22,outlet-3,prod-10,5,0,19.950000000000003,24
2025-08-22,outlet-3,prod-11,5,0,8.95,1
2025-08-22,outlet-3,prod-12,8,0,23.92,1
2025-08-22,outlet-3,prod-13,13,0,21.97,40
2025-08-22,outlet-3,prod-14,0,0,0.0,0
2025-08-22,outlet-3,prod-15,4,0,11.96,20
2025-08-22,outlet-3,prod-16,1,0,1.29,15
2025-08-22,outlet-3,prod-17,9,1,31.410000000000004,15
2025-08-22,outlet-3,prod-18,14,1,20.86,77
2025-08-22,outlet-3,prod-19,9,0,26.910000000000004,21
2025-08-22,outlet-3,prod-20,17,0,33.83,0
2025-08-22,outlet-3,prod-21,8,1,18.32,44
2025-08-22,outlet-3,prod-22,7,0,24.43,1
2025-08-22,outlet-3,prod-23,3,0,7.470000000000001,3
2025-08-22,outlet-3,prod-24,56,2,223.44,49
2025-08-22,outlet-3,prod-25,0,0,0.0,157
2025-08-22,outlet-3,prod-26,3,0,13.47,10
2025-08-22,outlet-3,prod-27,21,0,27.09,0
2025-08-22,outlet-3,prod-28,0,0,0.0,0
2025-08-22,outlet-3,prod-29,0,0,0.0,26
2025-08-22,outlet-3,prod-30,5,0,12.450000000000001,12
2025-08-22,outlet-3,prod-31,0,0,0.0,0
2025-08-22,outlet-3,prod-32,31,1,77.19000000000001,115
2025-08-22,outlet-3,prod-33,5,0,17.450000000000003,22
2025-08-22,outlet-3,prod-34,5,0,7.45,6
2025-08-22,outlet-3,prod-35,3,0,20.97,10
2025-08-22,outlet-3,prod-36,3,0,23.97,0
2025-08-22,outlet-3,prod-37,63,1,62.37,8
2025-08-22,outlet-3,prod-38,2,0,25.98,2
2025-08-22,outlet-3,prod-39,3,0,16.47,12
2025-08-22,outlet-3,prod-40,5,0,14.950000000000001,3
2025-08-22,outlet-4,prod-1,0,0,0.0,256
2025-08-22,outlet-4,prod-2,13,1,16.77,1
2025-08-22,outlet-4,prod-3,45,1,157.05,1
2025-08-22,outlet-4,prod-4,10,0,19.9,0
2025-08-22,outlet-4,prod-5,14,0,46.06,25
2025-08-22,outlet-4,prod-6,16,0,111.84,0
2025-08-22,outlet-4,prod-7,57,2,455.43,56
2025-08-22,outlet-4,prod-8,0,0,0.0,152
2025-08-22,outlet-4,prod-9,0,0,0.0,0
2025-08-22,outlet-4,prod-10,0,0,0.0,0
2025-08-22,outlet-4,prod-11,18,0,32.22,91
2025-08-22,outlet-4,prod-12,0,0,0.0,71
2025-08-22,outlet-4,prod-13,18,0,30.419999999999998,4
2025-08-22,outlet-4,prod-14,15,0,34.35,35
2025-08-22,outlet-4,prod-15,36,2,107.64000000000001,204
2025-08-22,outlet-4,prod-16,23,1,29.67,55
2025-08-22,outlet-4,prod-17,9,0,31.410000000000004,72
2025-08-22,outlet-4,prod-18,26,2,38.74,108
2025-08-22,outlet-4,prod-19,8,0,23.92,11
2025-08-22,outlet-4,prod-20,9,0,17.91,27
2025-08-22,outlet-4,prod-21,21,1,48.09,64
2025-08-22,outlet-4,prod-22,11,0,38.39,31
2025-08-22,outlet-4,prod-23,11,0,27.39,12
2025-08-22,outlet-4,prod-24,18,1,71.82000000000001,12
2025-08-22,outlet-4,prod-25,14,0,25.060000000000002,47
2025-08-22,outlet-4,prod-26,8,0,35.92,19
2025-08-22,outlet-4,prod-27,22,0,28.380000000000003,197
2025-08-22,outlet-4,prod-28,0,0,0.0,0
2025-08-22,outlet-4,prod-29,12,0,47.88,34
2025-08-22,outlet-4,prod-30,11,0,27.39,41
2025-08-22,outlet-4,prod-31,7,0,9.030000000000001,0
2025-08-22,outlet-4,prod-32,8,0,19.92,7
2025-08-22,outlet-4,prod-33,19,0,66.31,58
2025-08-22,outlet-4,prod-34,13,0,19.37,43
2025-08-22,outlet-4,prod-35,6,0,41.94,16
2025-08-22,outlet-4,prod-36,7,0,55.93,33
2025-08-22,outlet-4,prod-37,7,0,6.93,2
2025-08-22,outlet-4,prod-38,8,0,103.92,11
2025-08-22,outlet-4,prod-39,3,0,16.47,30
2025-08-22,outlet-4,prod-40,9,0,26.910000000000004,33
2025-08-22,outlet-5,prod-1,6,0,8.94,29
2025-08-22,outlet-5,prod-2,19,1,24.51,29
2025-08-22,outlet-5,prod-3,2,0,6.98,11
2025-08-22,outlet-5,prod-4,64,2,127.36,155
2025-08-22,outlet-5,prod-5,10,0,32.9,22
2025-08-22,outlet-5,prod-6,7,0,48.93,14
2025-08-22,outlet-5,prod-7,7,0,55.93,32
2025-08-22,outlet-5,prod-8,105,3,103.95,185
2025-08-22,outlet-5,prod-9,18,0,44.82000000000001,5
2025-08-22,outlet-5,prod-10,7,0,27.93,0
2025-08-22,outlet-5,prod-11,5,0,8.95,1
2025-08-22,outlet-5,prod-12,1,0,2.99,7
2025-08-22,outlet-5,prod-13,0,0,0.0,0
2025-08-22,outlet-5,prod-14,3,0,6.87,1
2025-08-22,outlet-5,prod-15,7,0,20.93,11
2025-08-22,outlet-5,prod-16,2,0,2.58,0
2025-08-22,outlet-5,prod-17,11,1,38.39,3
2025-08-22,outlet-5,prod-18,7,1,10.43,23
2025-08-22,outlet-5,prod-19,0,0,0.0,36
2025-08-22,outlet-5,prod-20,13,0,25.87,171
2025-08-22,outlet-5,prod-21,3,0,6.87,335
2025-08-22,outlet-5,prod-22,1,0,3.49,1
2025-08-22,outlet-5,prod-23,2,0,4.98,6
2025-08-22,outlet-5,prod-24,4,0,15.96,7
2025-08-22,outlet-5,prod-25,1,0,1.79,0
2025-08-22,outlet-5,prod-26,2,0,8.98,1
2025-08-22,outlet-5,prod-27,85,2,109.65,177
2025-08-22,outlet-5,prod-28,1,0,4.99,0
2025-08-22,outlet-5,prod-29,1,0,3.99,18
2025-08-22,outlet-5,prod-30,1,0,2.49,155
2025-08-22,outlet-5,prod-31,121,5,156.09,260
2025-08-22,outlet-5,prod-32,57,1,141.93,64
2025-08-22,outlet-5,prod-33,6,0,20.94,16
2025-08-22,outlet-5,prod-34,7,0,10.43,14
2025-08-22,outlet-5,prod-35,1,0,6.99,3
2025-08-22,outlet-5,prod-36,2,0,15.98,119
2025-08-22,outlet-5,prod-37,38,0,37.62,22
2025-08-22,outlet-5,prod-38,0,0,0.0,65
2025-08-22,outlet-5,prod-39,0,0,0.0,10
2025-08-22,outlet-5,prod-40,1,0,2.99,4
2025-08-23,outlet-1,prod-1,1,0,1.49,176
2025-08-23,outlet-1,prod-2,35,1,45.15,87
2025-08-23,outlet-1,prod-3,10,0,34.900000000000006,110
2025-08-23,outlet-1,prod-4,0,0,0.0,40
2025-08-23,outlet-1,prod-5,17,0,55.93,50
2025-08-23,outlet-1,prod-6,16,0,111.84,512
2025-08-23,outlet-1,prod-7,41,3,327.59000000000003,3
2025-08-23,outlet-1,prod-8,1,0,0.99,0
2025-08-23,outlet-1,prod-9,0,0,0.0,0
2025-08-23,outlet-1,prod-10,12,0,47.88,35
2025-08-23,outlet-1,prod-11,17,0,30.43,81
2025-08-23,outlet-1,prod-12,3,0,8.97,55
2025-08-23,outlet-1,prod-13,23,0,38.87,141
2025-08-23,outlet-1,prod-14,10,0,22.9,30
2025-08-23,outlet-1,prod-15,36,2,107.64000000000001,49
2025-08-23,outlet-1,prod-16,16,1,20.64,18
2025-08-23,outlet-1,prod-17,14,1,48.86,20
2025-08-23,outlet-1,prod-18,15,2,22.35,2
2025-08-23,outlet-1,prod-19,0,0,0.0,14
2025-08-23,outlet-1,prod-20,23,1,45.77,54
2025-08-23,outlet-1,prod-21,26,2,59.54,2
2025-08-23,outlet-1,prod-22,9,0,31.410000000000004,31
2025-08-23,outlet-1,prod-23,0,0,0.0,31
2025-08-23,outlet-1,prod-24,17,0,67.83,8
2025-08-23,outlet-1,prod-25,13,0,23.27,60
2025-08-23,outlet-1,prod-26,7,0,31.43,10
2025-08-23,outlet-1,prod-27,2,0,2.58,0
2025-08-23,outlet-1,prod-28,7,0,34.93,21
2025-08-23,outlet-1,prod-29,10,0,39.900000000000006,18
2025-08-23,outlet-1,prod-30,7,0,17.43,26
2025-08-23,outlet-1,prod-31,1,0,1.29,105
2025-08-23,outlet-1,prod-32,12,0,29.880000000000003,12
2025-08-23,outlet-1,prod-33,15,0,52.35,38
2025-08-23,outlet-1,prod-34,10,0,14.9,10
2025-08-23,outlet-1,prod-35,4,0,27.96,8
2025-08-23,outlet-1,prod-36,0,0,0.0,44
2025-08-23,outlet-1,prod-37,5,0,4.95,0
2025-08-23,outlet-1,prod-38,5,0,64.95,10
2025-08-23,outlet-1,prod-39,6,0,32.94,0
2025-08-23,outlet-1,prod-40,7,0,20.93,2
2025-08-23,outlet-2,prod-1,28,2,41.72,48
2025-08-23,outlet-2,prod-2,26,2,33.54,18
2025-08-23,outlet-2,prod-3,15,0,52.35,230
2025-08-23,outlet-2,prod-4,25,0,49.75,60
2025-08-23,outlet-2,prod-5,0,0,0.0,0
2025-08-23,outlet-2,prod-6,9,0,62.910000000000004,24
2025-08-23,outlet-2,prod-7,28,1,223.72,23
2025-08-23,outlet-2,prod-8,70,1,69.3,55
2025-08-23,outlet-2,prod-9,0,0,0.0,76
2025-08-23,outlet-2,prod-10,5,0,19.950000000000003,23
2025-08-23,outlet-2,prod-11,13,0,23.27,22
2025-08-23,outlet-2,prod-12,12,1,35.88,3
2025-08-23,outlet-2,prod-13,11,0,18.59,0
2025-08-23,outlet-2,prod-14,9,0,20.61,0
2025-08-23,outlet-2,prod-15,14,1,41.86,22
2025-08-23,outlet-2,prod-16,11,1,14.190000000000001,57
2025-08-23,outlet-2,prod-17,7,1,24.43,24
2025-08-23,outlet-2,prod-18,23,2,34.27,47
2025-08-23,outlet-2,prod-19,7,0,20.93,24
2025-08-23,outlet-2,prod-20,20,0,39.8,86
2025-08-23,outlet-2,prod-21,15,1,34.35,31
2025-08-23,outlet-2,prod-22,8,0,27.92,1
2025-08-23,outlet-2,prod-23,3,0,7.470000000000001,24
2025-08-23,outlet-2,prod-24,22,1,87.78,13
2025-08-23,outlet-2,prod-25,20,0,35.8,0
2025-08-23,outlet-2,prod-26,5,0,22.450000000000003,1
2025-08-23,outlet-2,prod-27,48,1,61.92,59
2025-08-23,outlet-2,prod-28,6,0,29.94,16
2025-08-23,outlet-2,prod-29,8,0,31.92,16
2025-08-23,outlet-2,prod-30,7,0,17.43,9
2025-08-23,outlet-2,prod-31,0,0,0.0,0
2025-08-23,outlet-2,prod-32,16,1,39.84,25
2025-08-23,outlet-2,prod-33,0,0,0.0,44
2025-08-23,outlet-2,prod-34,2,0,2.98,36
2025-08-23,outlet-2,prod-35,3,0,20.97,13
2025-08-23,outlet-2,prod-36,0,0,0.0,0
2025-08-23,outlet-2,prod-37,18,0,17.82,77
2025-08-23,outlet-2,prod-38,3,0,38.97,2
2025-08-23,outlet-2,prod-39,0,0,0.0,0
2025-08-23,outlet-2,prod-40,6,0,17.94,11
2025-08-23,outlet-3,prod-1,0,0,0.0,80
2025-08-23,outlet-3,prod-2,28,1,36.120000000000005,39
2025-08-23,outlet-3,prod-3,15,1,52.35,10
2025-08-23,outlet-3,prod-4,18,1,35.82,25
2025-08-23,outlet-3,prod-5,0,0,0.0,35
2025-08-23,outlet-3,prod-6,4,0,27.96,11
2025-08-23,outlet-3,prod-7,19,1,151.81,25
2025-08-23,outlet-3,prod-8,1,0,0.99,247
2025-08-23,outlet-3,prod-9,34,1,84.66000000000001,27
2025-08-23,outlet-3,prod-10,5,0,19.950000000000003,39
2025-08-23,outlet-3,prod-11,1,0,1.79,26
2025-08-23,outlet-3,prod-12,1,0,2.99,0
2025-08-23,outlet-3,prod-13,9,0,15.209999999999999,31
2025-08-23,outlet-3,prod-14,0,0,0.0,25
2025-08-23,outlet-3,prod-15,5,0,14.950000000000001,29
2025-08-23,outlet-3,prod-16,3,0,3.87,12
2025-08-23,outlet-3,prod-17,15,1,52.35,1
2025-08-23,outlet-3,prod-18,6,1,8.94,72
2025-08-23,outlet-3,prod-19,10,0,29.900000000000002,11
2025-08-23,outlet-3,prod-20,0,0,0.0,0
2025-08-23,outlet-3,prod-21,15,0,34.35,40
2025-08-23,outlet-3,prod-22,1,0,3.49,28
2025-08-23,outlet-3,prod-23,3,0,7.470000000000001,17
2025-08-23,outlet-3,prod-24,29,1,115.71000000000001,21
2025-08-23,outlet-3,prod-25,32,0,57.28,125
2025-08-23,outlet-3,prod-26,4,0,17.96,6
2025-08-23,outlet-3,prod-27,0,0,0.0,0
2025-08-23,outlet-3,prod-28,0,0,0.0,17
2025-08-23,outlet-3,prod-29,5,0,19.950000000000003,26
2025-08-23,outlet-3,prod-30,7,0,17.43,5
2025-08-23,outlet-3,prod-31,0,0,0.0,113
2025-08-23,outlet-3,prod-32,53,2,131.97,64
2025-08-23,outlet-3,prod-33,5,0,17.450000000000003,24
2025-08-23,outlet-3,prod-34,5,0,7.45,1
2025-08-23,outlet-3,prod-35,3,0,20.97,7
2025-08-23,outlet-3,prod-36,0,0,0.0,0
2025-08-23,outlet-3,prod-37,8,0,7.92,0
2025-08-23,outlet-3,prod-38,2,0,25.98,7
2025-08-23,outlet-3,prod-39,3,0,16.47,9
2025-08-23,outlet-3,prod-40,3,0,8.97,0
2025-08-23,outlet-4,prod-1,62,1,92.38,195
2025-08-23,outlet-4,prod-2,1,0,1.29,92
2025-08-23,outlet-4,prod-3,1,0,3.49,0
2025-08-23,outlet-4,prod-4,0,0,0.0,83
2025-08-23,outlet-4,prod-5,20,0,65.8,5
2025-08-23,outlet-4,prod-6,0,0,0.0,36
2025-08-23,outlet-4,prod-7,33,2,263.67,25
2025-08-23,outlet-4,prod-8,31,1,30.69,122
2025-08-23,outlet-4,prod-9,0,0,0.0,17
2025-08-23,outlet-4,prod-10,0,0,0.0,58
2025-08-23,outlet-4,prod-11,20,0,35.8,97
2025-08-23,outlet-4,prod-12,19,1,56.81,53
2025-08-23,outlet-4,prod-13,4,0,6.76,90
2025-08-23,outlet-4,prod-14,17,0,38.93,18
2025-08-23,outlet-4,prod-15,29,1,86.71000000000001,176
2025-08-23,outlet-4,prod-16,36,1,46.44,20
2025-08-23,outlet-4,prod-17,21,1,73.29,52
2025-08-23,outlet-4,prod-18,22,2,32.78,88
2025-08-23,outlet-4,prod-19,10,0,29.900000000000002,1
2025-08-23,outlet-4,prod-20,11,0,21.89,31
2025-08-23,outlet-4,prod-21,21,1,48.09,44
2025-08-23,outlet-4,prod-22,12,0,41.88,19
2025-08-23,outlet-4,prod-23,10,0,24.900000000000002,2
2025-08-23,outlet-4,prod-24,6,0,23.94,6
2025-08-23,outlet-4,prod-25,16,0,28.64,31
2025-08-23,outlet-4,prod-26,8,0,35.92,22
2025-08-23,outlet-4,prod-27,11,0,14.190000000000001,186
2025-08-23,outlet-4,prod-28,0,0,0.0,0
2025-08-23,outlet-4,prod-29,12,0,47.88,22
2025-08-23,outlet-4,prod-30,11,0,27.39,30
2025-08-23,outlet-4,prod-31,0,0,0.0,60
2025-08-23,outlet-4,prod-32,7,0,17.43,0
2025-08-23,outlet-4,prod-33,18,0,62.82000000000001,67
2025-08-23,outlet-4,prod-34,8,0,11.92,35
2025-08-23,outlet-4,prod-35,4,0,27.96,12
2025-08-23,outlet-4,prod-36,10,0,79.9,23
2025-08-23,outlet-4,prod-37,2,0,1.98,0
2025-08-23,outlet-4,prod-38,8,0,103.92,3
2025-08-23,outlet-4,prod-39,6,0,32.94,24
2025-08-23,outlet-4,prod-40,8,0,23.92,25
2025-08-23,outlet-5,prod-1,3,0,4.47,35
2025-08-23,outlet-5,prod-2,16,1,20.64,14
2025-08-23,outlet-5,prod-3,2,0,6.98,9
2025-08-23,outlet-5,prod-4,54,2,107.46,206
2025-08-23,outlet-5,prod-5,8,0,26.32,14
2025-08-23,outlet-5,prod-6,5,0,34.95,9
2025-08-23,outlet-5,prod-7,4,0,31.96,28
2025-08-23,outlet-5,prod-8,152,2,150.48,35
2025-08-23,outlet-5,prod-9,5,0,12.450000000000001,24
2025-08-23,outlet-5,prod-10,0,0,0.0,0
2025-08-23,outlet-5,prod-11,1,0,1.79,0
2025-08-23,outlet-5,prod-12,1,0,2.99,6
2025-08-23,outlet-5,prod-13,0,0,0.0,0
2025-08-23,outlet-5,prod-14,1,0,2.29,0
2025-08-23,outlet-5,prod-15,4,0,11.96,7
2025-08-23,outlet-5,prod-16,0,0,0.0,24
2025-08-23,outlet-5,prod-17,3,0,10.47,8
2025-08-23,outlet-5,prod-18,14,1,20.86,10
2025-08-23,outlet-5,prod-19,13,0,38.870000000000005,23
2025-08-23,outlet-5,prod-20,90,3,179.1,84
2025-08-23,outlet-5,prod-21,2,0,4.58,333
2025-08-23,outlet-5,prod-22,1,0,3.49,12
2025-08-23,outlet-5,prod-23,3,0,7.470000000000001,3
2025-08-23,outlet-5,prod-24,2,0,7.98,5
2025-08-23,outlet-5,prod-25,0,0,0.0,0
2025-08-23,outlet-5,prod-26,1,0,4.49,4
2025-08-23,outlet-5,prod-27,84,2,108.36,95
2025-08-23,outlet-5,prod-28,0,0,0.0,0
2025-08-23,outlet-5,prod-29,1,0,3.99,17
2025-08-23,outlet-5,prod-30,1,0,2.49,171
2025-08-23,outlet-5,prod-31,25,1,32.25,236
2025-08-23,outlet-5,prod-32,62,3,154.38000000000002,46
2025-08-23,outlet-5,prod-33,6,0,20.94,10
2025-08-23,outlet-5,prod-34,6,0,8.94,8
2025-08-23,outlet-5,prod-35,1,0,6.99,2
2025-08-23,outlet-5,prod-36,5,0,39.95,132
2025-08-23,outlet-5,prod-37,22,0,21.78,120
2025-08-23,outlet-5,prod-38,0,0,0.0,65
2025-08-23,outlet-5,prod-39,0,0,0.0,10
2025-08-23,outlet-5,prod-40,1,0,2.99,6
2025-08-24,outlet-1,prod-1,26,1,38.74,151
2025-08-24,outlet-1,prod-2,50,2,64.5,39
2025-08-24,outlet-1,prod-3,35,1,122.15,76
2025-08-24,outlet-1,prod-4,40,1,79.6,1
2025-08-24,outlet-1,prod-5,18,0,59.22,32
2025-08-24,outlet-1,prod-6,18,0,125.82000000000001,494
2025-08-24,outlet-1,prod-7,3,0,23.97,48
2025-08-24,outlet-1,prod-8,0,0,0.0,0
2025-08-24,outlet-1,prod-9,0,0,0.0,0
2025-08-24,outlet-1,prod-10,8,0,31.92,27
2025-08-24,outlet-1,prod-11,17,0,30.43,64
2025-08-24,outlet-1,prod-12,17,1,50.830000000000005,39
2025-08-24,outlet-1,prod-13,25,0,42.25,116
2025-08-24,outlet-1,prod-14,15,0,34.35,15
2025-08-24,outlet-1,prod-15,29,1,86.71000000000001,21
2025-08-24,outlet-1,prod-16,18,1,23.22,1
2025-08-24,outlet-1,prod-17,1,0,3.49,19
2025-08-24,outlet-1,prod-18,2,0,2.98,12
2025-08-24,outlet-1,prod-19,12,0,35.88,13
2025-08-24,outlet-1,prod-20,26,0,51.74,28
2025-08-24,outlet-1,prod-21,2,0,4.58,65
2025-08-24,outlet-1,prod-22,9,0,31.410000000000004,22
2025-08-24,outlet-1,prod-23,6,0,14.940000000000001,25
2025-08-24,outlet-1,prod-24,8,0,31.92,40
2025-08-24,outlet-1,prod-25,34,1,60.86,50
2025-08-24,outlet-1,prod-26,6,0,26.94,4
2025-08-24,outlet-1,prod-27,0,0,0.0,0
2025-08-24,outlet-1,prod-28,8,0,39.92,13
2025-08-24,outlet-1,prod-29,10,0,39.900000000000006,8
2025-08-24,outlet-1,prod-30,7,0,17.43,42
2025-08-24,outlet-1,prod-31,50,2,64.5,57
2025-08-24,outlet-1,prod-32,12,0,29.880000000000003,0
2025-08-24,outlet-1,prod-33,14,0,48.86,24
2025-08-24,outlet-1,prod-34,10,0,14.9,0
2025-08-24,outlet-1,prod-35,3,0,20.97,5
2025-08-24,outlet-1,prod-36,8,0,63.92,36
2025-08-24,outlet-1,prod-37,0,0,0.0,15
2025-08-24,outlet-1,prod-38,5,0,64.95,5
2025-08-24,outlet-1,prod-39,0,0,0.0,0
2025-08-24,outlet-1,prod-40,2,0,5.98,0
2025-08-24,outlet-2,prod-1,36,1,53.64,13
2025-08-24,outlet-2,prod-2,18,1,23.22,141
2025-08-24,outlet-2,prod-3,25,1,87.25,206
2025-08-24,outlet-2,prod-4,60,1,119.4,1
2025-08-24,outlet-2,prod-5,0,0,0.0,63
2025-08-24,outlet-2,prod-6,9,0,62.910000000000004,15
2025-08-24,outlet-2,prod-7,10,1,79.9,14
2025-08-24,outlet-2,prod-8,55,1,54.45,1
2025-08-24,outlet-2,prod-9,19,0,47.31,57
2025-08-24,outlet-2,prod-10,11,0,43.89,12
2025-08-24,outlet-2,prod-11,13,0,23.27,9
2025-08-24,outlet-2,prod-12,3,0,8.97,44
2025-08-24,outlet-2,prod-13,0,0,0.0,0
2025-08-24,outlet-2,prod-14,0,0,0.0,45
2025-08-24,outlet-2,prod-15,10,1,29.900000000000002,13
2025-08-24,outlet-2,prod-16,17,1,21.93,41
2025-08-24,outlet-2,prod-17,14,1,48.86,11
2025-08-24,outlet-2,prod-18,19,1,28.31,29
2025-08-24,outlet-2,prod-19,9,0,26.910000000000004,15
2025-08-24,outlet-2,prod-20,0,0,0.0,86
2025-08-24,outlet-2,prod-21,13,1,29.77,19
2025-08-24,outlet-2,prod-22,1,0,3.49,36
2025-08-24,outlet-2,prod-23,6,0,14.940000000000001,18
2025-08-24,outlet-2,prod-24,13,0,51.870000000000005,0
2025-08-24,outlet-2,prod-25,0,0,0.0,105
2025-08-24,outlet-2,prod-26,1,0,4.49,24
2025-08-24,outlet-2,prod-27,40,1,51.6,20
2025-08-24,outlet-2,prod-28,6,0,29.94,10
2025-08-24,outlet-2,prod-29,8,0,31.92,17
2025-08-24,outlet-2,prod-30,7,0,17.43,2
2025-08-24,outlet-2,prod-31,0,0,0.0,0
2025-08-24,outlet-2,prod-32,23,1,57.27,3
2025-08-24,outlet-2,prod-33,9,0,31.410000000000004,35
2025-08-24,outlet-2,prod-34,8,0,11.92,28
2025-08-24,outlet-2,prod-35,4,0,27.96,9
2025-08-24,outlet-2,prod-36,0,0,0.0,0
2025-08-24,outlet-2,prod-37,27,0,26.73,50
2025-08-24,outlet-2,prod-38,2,0,25.98,17
2025-08-24,outlet-2,prod-39,0,0,0.0,21
2025-08-24,outlet-2,prod-40,7,0,20.93,4
2025-08-24,outlet-3,prod-1,21,1,31.29,60
2025-08-24,outlet-3,prod-2,26,1,33.54,14
2025-08-24,outlet-3,prod-3,7,0,24.43,3
2025-08-24,outlet-3,prod-4,25,0,49.75,180
2025-08-24,outlet-3,prod-5,8,0,26.32,27
2025-08-24,outlet-3,prod-6,5,0,34.95,6
2025-08-24,outlet-3,prod-7,25,1,199.75,57
2025-08-24,outlet-3,prod-8,96,1,95.03999999999999,152
2025-08-24,outlet-3,prod-9,27,0,67.23,0
2025-08-24,outlet-3,prod-10,5,0,19.950000000000003,34
2025-08-24,outlet-3,prod-11,5,0,8.95,25
2025-08-24,outlet-3,prod-12,0,0,0.0,33
2025-08-24,outlet-3,prod-13,13,0,21.97,18
2025-08-24,outlet-3,prod-14,7,0,16.03,18
2025-08-24,outlet-3,prod-15,4,0,11.96,25
2025-08-24,outlet-3,prod-16,4,0,5.16,17
2025-08-24,outlet-3,prod-17,1,0,3.49,48
2025-08-24,outlet-3,prod-18,16,1,23.84,57
2025-08-24,outlet-3,prod-19,8,0,23.92,3
2025-08-24,outlet-3,prod-20,0,0,0.0,152
2025-08-24,outlet-3,prod-21,9,0,20.61,31
2025-08-24,outlet-3,prod-22,7,0,24.43,21
2025-08-24,outlet-3,prod-23,4,0,9.96,13
2025-08-24,outlet-3,prod-24,21,1,83.79,1
2025-08-24,outlet-3,prod-25,37,1,66.23,89
2025-08-24,outlet-3,prod-26,5,0,22.450000000000003,1
2025-08-24,outlet-3,prod-27,0,0,0.0,17
2025-08-24,outlet-3,prod-28,3,0,14.97,14
2025-08-24,outlet-3,prod-29,6,0,23.94,20
2025-08-24,outlet-3,prod-30,5,0,12.450000000000001,28
2025-08-24,outlet-3,prod-31,103,3,132.87,13
2025-08-24,outlet-3,prod-32,38,1,94.62,27
2025-08-24,outlet-3,prod-33,5,0,17.450000000000003,19
2025-08-24,outlet-3,prod-34,1,0,1.49,6
2025-08-24,outlet-3,prod-35,4,0,27.96,3
